date,dma_name,state,product_category,size,promo_flag,orders,line_items,total_quantity,gross_revenue,total_discount,total_cost,avg_unit_price
2024-01-24,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,25,0,12.36,25.0
2024-01-24,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,38,20,25.84,29.0
2024-01-25,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,2,2,2,23,30,22.66,26.5
2024-01-25,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,14,10,12.0,24.0
2024-01-25,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,14.45,32.0
2024-01-25,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,12,20,13.38,32.0
2024-01-25,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,24,0,9.7,24.0
2024-01-25,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,27,0,12.62,27.0
2024-01-25,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,34,0,12.88,34.0
2024-01-25,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,17,10,13.98,27.0
2024-01-25,"Columbus, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,18,40,20.78,29.0
2024-01-25,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,3,102,0,49.38,34.0
2024-01-25,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,3,39,30,29.61,23.0
2024-01-25,"Macon, GA",GA,Girls Bottoms,S (6-7),1,2,2,2,10,40,20.16,25.0
2024-01-25,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,29,10,15.89,39.0
2024-01-25,"Macon, GA",GA,Girls Dresses,XS (4-5),0,2,2,3,106,0,50.67,35.0
2024-01-25,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,27,0,11.44,27.0
2024-01-25,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,1,24,0,9.31,24.0
2024-01-25,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,13,10,9.94,23.0
2024-01-25,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,6,40,22.54,23.0
2024-01-25,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,19,10,12.71,29.0
2024-01-25,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,31,0,14.18,31.0
2024-01-25,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,1,20,0,9.12,20.0
2024-01-26,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,31,0,16.52,31.0
2024-01-26,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,7,20,14.82,27.0
2024-01-26,"Augusta, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,32,20,25.16,26.0
2024-01-26,"Augusta, GA",GA,Girls Tops,M (8-10),1,1,1,1,0,20,10.74,20.0
2024-01-26,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,54,0,22.98,27.0
2024-01-26,"Columbus, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,26,30,24.98,28.0
2024-01-26,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,1,28,10,15.95,38.0
2024-01-26,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,38,0,13.34,38.0
2024-01-26,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,2,34,30,29.02,32.0
2024-01-26,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,1,27,0,11.52,27.0
2024-01-26,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,1,25,0,9.8,25.0
2024-01-26,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,3,93,0,33.18,31.0
2024-01-26,"Macon, GA",GA,Girls Tops,L (12-14),0,1,1,1,27,0,13.07,27.0
2024-01-26,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,12.84,29.0
2024-01-26,"Savannah, GA",GA,Girls Dresses,S (6-7),0,1,1,1,39,0,18.57,39.0
2024-01-26,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,19,15,16.13,34.0
2024-01-26,"Savannah, GA",GA,Girls Tops,M (8-10),0,4,4,4,88,0,39.53,22.0
2024-01-26,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,1,11,10,11.45,21.0
2024-01-27,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,27,0,14.14,27.0
2024-01-27,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,2,2,5,51,80,65.27,26.0
2024-01-27,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,32,0,11.99,32.0
2024-01-27,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,17,15,15.14,32.0
2024-01-27,"Atlanta, GA",GA,Girls Tops,S (6-7),0,1,1,2,54,0,24.24,27.0
2024-01-27,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,14,15,12.96,29.0
2024-01-27,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,58,0,28.5,29.0
2024-01-27,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,31,0,11.51,31.0
2024-01-27,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,2,2,2,54,0,23.68,27.0
2024-01-27,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,39,0,17.13,39.0
2024-01-27,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,38,0,19.41,38.0
2024-01-27,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,3,60,0,24.21,20.0
2024-01-27,"Augusta, GA",GA,Girls Tops,S (6-7),0,2,4,5,120,0,56.48,23.75
2024-01-27,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,23,0,11.12,23.0
2024-01-27,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,14.52,29.0
2024-01-27,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,1,28,10,19.01,38.0
2024-01-27,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,3,96,0,37.74,32.0
2024-01-27,"Columbus, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,37,0,13.96,37.0
2024-01-27,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,54,0,28.74,27.0
2024-01-27,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,29,0,10.49,29.0
2024-01-27,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,39,0,21.16,39.0
2024-01-27,"Macon, GA",GA,Girls Tops,L (12-14),0,1,1,1,23,0,10.51,23.0
2024-01-27,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,2,12,30,16.3,21.0
2024-01-27,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,-1,20,10.14,19.0
2024-01-27,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,16,10,11.37,26.0
2024-01-27,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,9,20,14.34,29.0
2024-01-27,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,24,0,8.92,24.0
2024-01-27,"Savannah, GA",GA,Girls Tops,M (8-10),0,1,1,2,46,0,17.14,23.0
2024-01-27,"Savannah, GA",GA,Girls Tops,XS (4-5),1,2,2,4,28,70,35.44,24.5
2024-01-28,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,2,2,2,27,30,27.02,28.5
2024-01-28,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,16,20,12.98,36.0
2024-01-28,"Augusta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,28,10,20.53,38.0
2024-01-28,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,37,0,17.51,37.0
2024-01-28,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,3,105,0,47.76,35.0
2024-01-28,"Augusta, GA",GA,Girls Tops,M (8-10),1,1,1,2,6,40,18.22,23.0
2024-01-28,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,15,15,13.02,30.0
2024-01-28,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,3,96,0,43.32,32.0
2024-01-28,"Columbus, GA",GA,Girls Dresses,M (8-10),1,1,1,1,17,20,16.37,37.0
2024-01-28,"Columbus, GA",GA,Girls Tops,L (12-14),1,1,1,1,2,20,11.27,22.0
2024-01-28,"Macon, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,13,10,10.96,23.0
2024-01-28,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,3,57,30,42.93,29.0
2024-01-28,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,17,10,14.15,27.0
2024-01-28,"Macon, GA",GA,Girls Dresses,L (12-14),0,2,2,2,73,0,36.95,36.5
2024-01-28,"Savannah, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,24,0,8.82,24.0
2024-01-28,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,13,15,12.04,28.0
2024-01-28,"Savannah, GA",GA,Girls Dresses,M (8-10),0,3,3,3,111,0,51.93,37.0
2024-01-28,"Savannah, GA",GA,Girls Dresses,M (8-10),1,1,1,3,84,30,53.25,38.0
2024-01-28,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,3,48,30,39.21,26.0
2024-01-28,"Savannah, GA",GA,Girls Tops,M (8-10),0,1,1,1,22,0,11.21,22.0
2024-01-28,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,1,15,10,11.98,25.0
2024-01-28,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,2,50,0,24.02,25.0
2024-01-28,"Savannah, GA",GA,Girls Tops,XS (4-5),0,2,2,2,47,0,20.1,23.5
2024-01-29,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,52,0,20.2,26.0
2024-01-29,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,3,42,30,36.06,24.0
2024-01-29,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,2,2,2,29,40,32.45,34.5
2024-01-29,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,31,0,12.93,31.0
2024-01-29,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,34,0,17.57,34.0
2024-01-29,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,20,0,7.25,20.0
2024-01-29,"Atlanta, GA",GA,Girls Tops,L (12-14),1,2,2,2,15,30,17.61,22.5
2024-01-29,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,12,10,10.28,22.0
2024-01-29,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,3,75,0,36.24,25.0
2024-01-29,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,12.11,29.0
2024-01-29,"Augusta, GA",GA,Girls Dresses,L (12-14),1,2,2,5,96,65,75.33,32.5
2024-01-29,"Augusta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,18,15,12.69,33.0
2024-01-29,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,2,62,0,25.64,31.0
2024-01-29,"Augusta, GA",GA,Girls Tops,M (8-10),1,1,1,3,36,45,38.339999999999996,27.0
2024-01-29,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,9,10,9.75,19.0
2024-01-29,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,9,20,10.37,29.0
2024-01-29,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,15,20,16.46,35.0
2024-01-29,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,1,25,0,10.52,25.0
2024-01-29,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,16,15,13.42,31.0
2024-01-29,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,6,40,16.76,23.0
2024-01-29,"Savannah, GA",GA,Girls Bottoms,M (8-10),0,2,2,2,58,0,26.09,29.0
2024-01-29,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,31,0,12.95,31.0
2024-01-29,"Savannah, GA",GA,Girls Dresses,S (6-7),0,1,1,1,37,0,17.81,37.0
2024-01-29,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,3,81,0,40.62,27.0
2024-01-29,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,1,24,0,9.69,24.0
2024-01-30,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,10,15,9.97,25.0
2024-01-30,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,23,0,8.61,23.0
2024-01-30,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,36,0,19.21,36.0
2024-01-30,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,1,2,48,20,35.56,34.0
2024-01-30,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,2,2,2,69,0,33.150000000000006,34.5
2024-01-30,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,2,2,4,74,80,60.15,38.0
2024-01-30,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,27,0,12.98,27.0
2024-01-30,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,2,2,17,30,21.16,23.5
2024-01-30,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,1,8,15,9.55,23.0
2024-01-30,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,-1,20,8.12,19.0
2024-01-30,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,31,0,14.13,31.0
2024-01-30,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,2,54,0,27.18,27.0
2024-01-30,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,10,15,11.96,25.0
2024-01-30,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,24,0,12.36,24.0
2024-01-30,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,11,15,13.86,26.0
2024-01-30,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,1,14,20,12.89,34.0
2024-01-30,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,1,22,10,15.73,32.0
2024-01-30,"Columbus, GA",GA,Girls Tops,L (12-14),1,1,1,3,15,60,27.93,25.0
2024-01-30,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,1,19,0,7.13,19.0
2024-01-30,"Macon, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,28,0,11.94,28.0
2024-01-30,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,3,90,0,37.349999999999994,30.0
2024-01-30,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,23,0,12.17,23.0
2024-01-30,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,3,57,45,46.38,34.0
2024-01-30,"Macon, GA",GA,Girls Dresses,XS (4-5),0,1,1,3,108,0,48.480000000000004,36.0
2024-01-30,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,2,2,40,30,32.51,35.0
2024-01-30,"Macon, GA",GA,Girls Tops,M (8-10),0,1,1,2,52,0,19.18,26.0
2024-01-30,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,1,24,0,9.69,24.0
2024-01-31,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,2,2,4,50,60,55.26,27.5
2024-01-31,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,30,0,10.76,30.0
2024-01-31,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,35,0,14.99,35.0
2024-01-31,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,2,2,2,42,35,39.32,38.5
2024-01-31,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,2,38,30,36.24,34.0
2024-01-31,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,29,0,12.47,29.0
2024-01-31,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,39,0,14.63,39.0
2024-01-31,"Augusta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,29,10,18.96,39.0
2024-01-31,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,38,0,14.99,38.0
2024-01-31,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,15,20,13.23,35.0
2024-01-31,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,17,10,14.62,27.0
2024-01-31,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,27,0,10.65,27.0
2024-01-31,"Columbus, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,26,0,13.94,26.0
2024-01-31,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,33,0,12.59,33.0
2024-01-31,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,2,4,40,23.02,22.0
2024-01-31,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,1,25,0,11.04,25.0
2024-01-31,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,17,10,9.58,27.0
2024-01-31,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,11,15,11.03,26.0
2024-01-31,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,30,0,16.27,30.0
2024-01-31,"Macon, GA",GA,Girls Dresses,L (12-14),0,1,1,1,32,0,17.07,32.0
2024-01-31,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,34,0,14.65,34.0
2024-01-31,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,2,4,53,75,60.489999999999995,33.0
2024-01-31,"Macon, GA",GA,Girls Tops,L (12-14),0,1,1,1,21,0,8.4,21.0
2024-01-31,"Macon, GA",GA,Girls Tops,M (8-10),0,1,1,1,22,0,8.75,22.0
2024-01-31,"Macon, GA",GA,Girls Tops,M (8-10),1,2,2,2,2,40,16.91,21.0
2024-01-31,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,16,15,16.93,31.0
2024-01-31,"Savannah, GA",GA,Girls Bottoms,XS (4-5),1,1,1,2,34,20,28.44,27.0
2024-02-01,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,14,10,12.33,24.0
2024-02-01,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,2,26,20,24.4,23.0
2024-02-01,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,6,20,13.62,26.0
2024-02-01,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,26,0,14.04,26.0
2024-02-01,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,10,20,14.25,30.0
2024-02-01,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,2,72,0,28.38,36.0
2024-02-01,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,22,15,18.55,37.0
2024-02-01,"Augusta, GA",GA,Girls Dresses,S (6-7),0,2,2,3,99,0,45.839999999999996,32.5
2024-02-01,"Augusta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,22,15,18.05,37.0
2024-02-01,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,37,0,14.69,37.0
2024-02-01,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,27,0,11.5,27.0
2024-02-01,"Columbus, GA",GA,Girls Dresses,L (12-14),0,2,2,2,73,0,28.83,36.5
2024-02-01,"Columbus, GA",GA,Girls Dresses,M (8-10),1,1,1,1,17,20,16.96,37.0
2024-02-01,"Columbus, GA",GA,Girls Dresses,S (6-7),1,2,2,3,51,50,45.65,33.0
2024-02-01,"Columbus, GA",GA,Girls Tops,L (12-14),1,2,2,2,10,30,19.97,20.0
2024-02-01,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,2,18,30,17.58,24.0
2024-02-01,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,18,20,20.44,38.0
2024-02-01,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,1,6,15,8.64,21.0
2024-02-01,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,13,10,9.0,23.0
2024-02-01,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,38,0,14.18,38.0
2024-02-01,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,1,7,15,8.58,22.0
2024-02-01,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,1,23,0,11.2,23.0
2024-02-02,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,3,39,45,36.0,28.0
2024-02-02,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,2,2,3,18,60,34.44,27.0
2024-02-02,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,22,10,11.84,32.0
2024-02-02,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,2,42,0,21.66,21.0
2024-02-02,"Atlanta, GA",GA,Girls Tops,S (6-7),0,1,1,1,22,0,10.36,22.0
2024-02-02,"Atlanta, GA",GA,Girls Tops,S (6-7),1,2,2,5,42,65,53.33,22.0
2024-02-02,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,24,0,13.04,24.0
2024-02-02,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,37,0,14.41,37.0
2024-02-02,"Augusta, GA",GA,Girls Tops,M (8-10),1,1,1,2,20,20,17.64,20.0
2024-02-02,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,3,93,0,49.53,31.0
2024-02-02,"Columbus, GA",GA,Girls Dresses,M (8-10),1,1,1,1,20,15,14.7,35.0
2024-02-02,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,2,62,0,28.14,31.0
2024-02-02,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,13,20,13.65,33.0
2024-02-02,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,14.66,29.0
2024-02-02,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,3,60,0,23.25,20.0
2024-02-02,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,8,15,9.84,23.0
2024-02-02,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,2,2,3,58,35,41.56,31.0
2024-02-02,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,38,20,25.34,29.0
2024-02-02,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,13.05,32.0
2024-02-02,"Savannah, GA",GA,Girls Dresses,S (6-7),1,1,1,1,23,15,16.2,38.0
2024-02-02,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,1,1,3,51,45,45.36,32.0
2024-02-02,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,2,52,0,24.74,26.0
2024-02-02,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,1,4,15,10.37,19.0
2024-02-03,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,23,0,8.61,23.0
2024-02-03,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,36,0,18.14,36.0
2024-02-03,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,11,20,13.39,31.0
2024-02-03,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,24,0,11.63,24.0
2024-02-03,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,27,0,10.89,27.0
2024-02-03,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,1,6,20,9.52,26.0
2024-02-03,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,3,15,60,28.799999999999997,25.0
2024-02-03,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,27,0,11.78,27.0
2024-02-03,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,24,0,12.14,24.0
2024-02-03,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,35,0,12.83,35.0
2024-02-03,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,32,0,11.87,32.0
2024-02-03,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,1,23,0,9.25,23.0
2024-02-03,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,21,0,9.97,21.0
2024-02-03,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,12,10,11.44,22.0
2024-02-03,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,26,0,12.83,26.0
2024-02-03,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,10,15,11.71,25.0
2024-02-03,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,2,40,20,24.38,30.0
2024-02-03,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,3,93,0,38.31,31.0
2024-02-03,"Columbus, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,34,0,13.05,34.0
2024-02-03,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,2,42,30,25.88,36.0
2024-02-03,"Columbus, GA",GA,Girls Tops,M (8-10),0,1,1,1,24,0,12.93,24.0
2024-02-03,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,1,19,0,9.67,19.0
2024-02-03,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,1,9,10,8.81,19.0
2024-02-03,"Columbus, GA",GA,Girls Tops,XS (4-5),1,1,1,1,6,15,9.23,21.0
2024-02-03,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,56,0,28.92,28.0
2024-02-03,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,12,15,13.61,27.0
2024-02-03,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,54,0,19.86,27.0
2024-02-03,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,3,54,45,36.33,33.0
2024-02-03,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,24,15,19.03,39.0
2024-02-03,"Macon, GA",GA,Girls Tops,M (8-10),1,2,2,3,51,30,30.54,27.0
2024-02-03,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,0,20,8.38,20.0
2024-02-03,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,3,69,0,30.660000000000004,23.0
2024-02-03,"Savannah, GA",GA,Girls Bottoms,XS (4-5),1,1,1,2,26,30,30.42,28.0
2024-02-04,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,24,0,13.05,24.0
2024-02-04,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,3,9,60,28.23,23.0
2024-02-04,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,19,10,13.15,29.0
2024-02-04,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,2,2,2,43,25,30.770000000000003,34.0
2024-02-04,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,39,0,20.07,39.0
2024-02-04,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,9,10,10.25,19.0
2024-02-04,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,11,20,12.71,31.0
2024-02-04,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,7,20,14.12,27.0
2024-02-04,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,56,0,24.22,28.0
2024-02-04,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,13,10,8.3,23.0
