date,airport_code,airport_name,state,format,audience_segment,spend,impressions,placements
2024-05-16,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2203.887142857143,124289.71428571429,4
2024-05-16,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,General Travelers,2656.882857142857,158519.7142857143,10
2024-05-16,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2420.9871428571428,105090.28571428571,6
2024-05-16,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Frequent Flyers,2418.7771428571427,126148.28571428571,6
2024-05-16,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,General Travelers,2608.882857142857,106190.0,10
2024-05-16,SFO,San Francisco International Airport,CA,Baggage Claim Display,Family Leisure Travelers,2573.0414285714287,162861.85714285713,5
2024-05-17,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Concourse Wrap,Frequent Flyers,2097.6057142857144,105675.14285714286,6
2024-05-17,BOS,Logan International Airport,MA,Concourse Wrap,Family Leisure Travelers,2887.61,136423.2857142857,7
2024-05-17,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Family Leisure Travelers,2680.2871428571425,153891.57142857142,10
2024-05-17,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Frequent Flyers,2193.072857142857,117930.14285714286,9
2024-05-17,DEN,Denver International Airport,CO,Digital Board,Family Leisure Travelers,2099.7885714285717,128123.42857142857,8
2024-05-17,DFW,Dallas/Fort Worth International Airport,TX,Digital Board,General Travelers,2740.077142857143,168056.0,10
2024-05-17,DTW,Detroit Metropolitan Airport,MI,Jet Bridge,General Travelers,1775.48,83099.14285714286,6
2024-05-17,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2374.4871428571428,131354.42857142858,3
2024-05-17,JFK,John F. Kennedy International Airport,NY,Jet Bridge,General Travelers,2161.667142857143,137884.14285714287,3
2024-05-17,LAS,Harry Reid International Airport,NV,Jet Bridge,General Travelers,2520.664285714286,134733.14285714287,10
2024-05-17,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Family Leisure Travelers,1743.1285714285714,110615.14285714286,6
2024-05-17,LGA,LaGuardia Airport,NY,Jet Bridge,General Travelers,2558.5085714285715,115972.85714285714,7
2024-05-17,MCO,Orlando International Airport,FL,Baggage Claim Display,Family Leisure Travelers,2275.0628571428574,113250.85714285714,9
2024-05-17,MIA,Miami International Airport,FL,Jet Bridge,Family Leisure Travelers,2102.207142857143,103632.71428571429,5
2024-05-17,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2203.887142857143,124289.71428571429,4
2024-05-17,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,General Travelers,2656.882857142857,158519.7142857143,10
2024-05-17,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2420.9871428571428,105090.28571428571,6
2024-05-17,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Frequent Flyers,2418.7771428571427,126148.28571428571,6
2024-05-17,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,General Travelers,2608.882857142857,106190.0,10
2024-05-17,SFO,San Francisco International Airport,CA,Baggage Claim Display,Family Leisure Travelers,2573.0414285714287,162861.85714285713,5
2024-05-18,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Concourse Wrap,Frequent Flyers,2097.6057142857144,105675.14285714286,6
2024-05-18,BOS,Logan International Airport,MA,Concourse Wrap,Family Leisure Travelers,2887.61,136423.2857142857,7
2024-05-18,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Family Leisure Travelers,2680.2871428571425,153891.57142857142,10
2024-05-18,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Frequent Flyers,2193.072857142857,117930.14285714286,9
2024-05-18,DEN,Denver International Airport,CO,Digital Board,Family Leisure Travelers,2099.7885714285717,128123.42857142857,8
2024-05-18,DFW,Dallas/Fort Worth International Airport,TX,Digital Board,General Travelers,2740.077142857143,168056.0,10
2024-05-18,DTW,Detroit Metropolitan Airport,MI,Jet Bridge,General Travelers,1775.48,83099.14285714286,6
2024-05-18,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2374.4871428571428,131354.42857142858,3
2024-05-18,JFK,John F. Kennedy International Airport,NY,Jet Bridge,General Travelers,2161.667142857143,137884.14285714287,3
2024-05-18,LAS,Harry Reid International Airport,NV,Jet Bridge,General Travelers,2520.664285714286,134733.14285714287,10
2024-05-18,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Family Leisure Travelers,1743.1285714285714,110615.14285714286,6
2024-05-18,LGA,LaGuardia Airport,NY,Jet Bridge,General Travelers,2558.5085714285715,115972.85714285714,7
2024-05-18,MCO,Orlando International Airport,FL,Baggage Claim Display,Family Leisure Travelers,2275.0628571428574,113250.85714285714,9
2024-05-18,MIA,Miami International Airport,FL,Jet Bridge,Family Leisure Travelers,2102.207142857143,103632.71428571429,5
2024-05-18,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2203.887142857143,124289.71428571429,4
2024-05-18,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,General Travelers,2656.882857142857,158519.7142857143,10
2024-05-18,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2420.9871428571428,105090.28571428571,6
2024-05-18,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Frequent Flyers,2418.7771428571427,126148.28571428571,6
2024-05-18,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,General Travelers,2608.882857142857,106190.0,10
2024-05-18,SFO,San Francisco International Airport,CA,Baggage Claim Display,Family Leisure Travelers,2573.0414285714287,162861.85714285713,5
2024-05-19,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Concourse Wrap,Frequent Flyers,2097.6057142857144,105675.14285714286,6
2024-05-19,BOS,Logan International Airport,MA,Concourse Wrap,Family Leisure Travelers,2887.61,136423.2857142857,7
2024-05-19,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Family Leisure Travelers,2680.2871428571425,153891.57142857142,10
2024-05-19,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Frequent Flyers,2193.072857142857,117930.14285714286,9
2024-05-19,DEN,Denver International Airport,CO,Digital Board,Family Leisure Travelers,2099.7885714285717,128123.42857142857,8
2024-05-19,DFW,Dallas/Fort Worth International Airport,TX,Digital Board,General Travelers,2740.077142857143,168056.0,10
2024-05-19,DTW,Detroit Metropolitan Airport,MI,Jet Bridge,General Travelers,1775.48,83099.14285714286,6
2024-05-19,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2374.4871428571428,131354.42857142858,3
2024-05-19,JFK,John F. Kennedy International Airport,NY,Jet Bridge,General Travelers,2161.667142857143,137884.14285714287,3
2024-05-19,LAS,Harry Reid International Airport,NV,Jet Bridge,General Travelers,2520.664285714286,134733.14285714287,10
2024-05-19,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Family Leisure Travelers,1743.1285714285714,110615.14285714286,6
2024-05-19,LGA,LaGuardia Airport,NY,Jet Bridge,General Travelers,2558.5085714285715,115972.85714285714,7
2024-05-19,MCO,Orlando International Airport,FL,Baggage Claim Display,Family Leisure Travelers,2275.0628571428574,113250.85714285714,9
2024-05-19,MIA,Miami International Airport,FL,Jet Bridge,Family Leisure Travelers,2102.207142857143,103632.71428571429,5
2024-05-19,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2203.887142857143,124289.71428571429,4
2024-05-19,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,General Travelers,2656.882857142857,158519.7142857143,10
2024-05-19,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2420.9871428571428,105090.28571428571,6
2024-05-19,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Frequent Flyers,2418.7771428571427,126148.28571428571,6
2024-05-19,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,General Travelers,2608.882857142857,106190.0,10
2024-05-19,SFO,San Francisco International Airport,CA,Baggage Claim Display,Family Leisure Travelers,2573.0414285714287,162861.85714285713,5
2024-05-20,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,General Travelers,1825.9657142857143,100588.28571428571,11
2024-05-20,BOS,Logan International Airport,MA,Jet Bridge,Frequent Flyers,2787.552857142857,158359.7142857143,9
2024-05-20,BWI,Baltimore/Washington International Airport,MD,Concourse Wrap,Frequent Flyers,2589.6185714285716,152069.42857142858,8
2024-05-20,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,Frequent Flyers,2882.452857142857,154735.0,7
2024-05-20,DEN,Denver International Airport,CO,Jet Bridge,Traveling Moms,2932.087142857143,185525.7142857143,8
2024-05-20,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2319.7771428571427,134299.7142857143,11
2024-05-20,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,Frequent Flyers,2397.2442857142855,99591.42857142857,10
2024-05-20,IAH,George Bush Intercontinental Airport,TX,Digital Board,Frequent Flyers,2178.3342857142857,95832.71428571429,11
2024-05-20,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,Family Leisure Travelers,2895.88,187404.85714285713,5
2024-05-20,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2094.0457142857144,123297.0,7
2024-05-20,LAX,Los Angeles International Airport,CA,Concourse Wrap,Family Leisure Travelers,2362.671428571429,143980.7142857143,9
2024-05-20,LGA,LaGuardia Airport,NY,Baggage Claim Display,Traveling Moms,2218.412857142857,104772.0,11
2024-05-20,MCO,Orlando International Airport,FL,Digital Board,Family Leisure Travelers,2565.707142857143,127152.28571428571,8
2024-05-20,MIA,Miami International Airport,FL,Digital Board,General Travelers,1729.912857142857,94832.71428571429,4
2024-05-20,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2372.0142857142855,149542.14285714287,6
2024-05-20,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2765.0071428571428,166253.14285714287,7
2024-05-20,PHL,Philadelphia International Airport,PA,Concourse Wrap,General Travelers,2539.217142857143,135174.2857142857,8
2024-05-20,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,2520.1671428571426,102136.14285714286,7
2024-05-20,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Traveling Moms,1833.2814285714285,113395.85714285714,9
2024-05-20,SFO,San Francisco International Airport,CA,Digital Board,Family Leisure Travelers,2202.9114285714286,118923.42857142857,6
2024-05-21,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,General Travelers,1825.9657142857143,100588.28571428571,11
2024-05-21,BOS,Logan International Airport,MA,Jet Bridge,Frequent Flyers,2787.552857142857,158359.7142857143,9
2024-05-21,BWI,Baltimore/Washington International Airport,MD,Concourse Wrap,Frequent Flyers,2589.6185714285716,152069.42857142858,8
2024-05-21,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,Frequent Flyers,2882.452857142857,154735.0,7
2024-05-21,DEN,Denver International Airport,CO,Jet Bridge,Traveling Moms,2932.087142857143,185525.7142857143,8
2024-05-21,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2319.7771428571427,134299.7142857143,11
2024-05-21,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,Frequent Flyers,2397.2442857142855,99591.42857142857,10
2024-05-21,IAH,George Bush Intercontinental Airport,TX,Digital Board,Frequent Flyers,2178.3342857142857,95832.71428571429,11
2024-05-21,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,Family Leisure Travelers,2895.88,187404.85714285713,5
2024-05-21,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2094.0457142857144,123297.0,7
2024-05-21,LAX,Los Angeles International Airport,CA,Concourse Wrap,Family Leisure Travelers,2362.671428571429,143980.7142857143,9
2024-05-21,LGA,LaGuardia Airport,NY,Baggage Claim Display,Traveling Moms,2218.412857142857,104772.0,11
2024-05-21,MCO,Orlando International Airport,FL,Digital Board,Family Leisure Travelers,2565.707142857143,127152.28571428571,8
2024-05-21,MIA,Miami International Airport,FL,Digital Board,General Travelers,1729.912857142857,94832.71428571429,4
2024-05-21,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2372.0142857142855,149542.14285714287,6
2024-05-21,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2765.0071428571428,166253.14285714287,7
2024-05-21,PHL,Philadelphia International Airport,PA,Concourse Wrap,General Travelers,2539.217142857143,135174.2857142857,8
2024-05-21,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,2520.1671428571426,102136.14285714286,7
2024-05-21,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Traveling Moms,1833.2814285714285,113395.85714285714,9
2024-05-21,SFO,San Francisco International Airport,CA,Digital Board,Family Leisure Travelers,2202.9114285714286,118923.42857142857,6
2024-05-22,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,General Travelers,1825.9657142857143,100588.28571428571,11
2024-05-22,BOS,Logan International Airport,MA,Jet Bridge,Frequent Flyers,2787.552857142857,158359.7142857143,9
2024-05-22,BWI,Baltimore/Washington International Airport,MD,Concourse Wrap,Frequent Flyers,2589.6185714285716,152069.42857142858,8
2024-05-22,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,Frequent Flyers,2882.452857142857,154735.0,7
2024-05-22,DEN,Denver International Airport,CO,Jet Bridge,Traveling Moms,2932.087142857143,185525.7142857143,8
2024-05-22,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2319.7771428571427,134299.7142857143,11
2024-05-22,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,Frequent Flyers,2397.2442857142855,99591.42857142857,10
2024-05-22,IAH,George Bush Intercontinental Airport,TX,Digital Board,Frequent Flyers,2178.3342857142857,95832.71428571429,11
2024-05-22,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,Family Leisure Travelers,2895.88,187404.85714285713,5
2024-05-22,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2094.0457142857144,123297.0,7
2024-05-22,LAX,Los Angeles International Airport,CA,Concourse Wrap,Family Leisure Travelers,2362.671428571429,143980.7142857143,9
2024-05-22,LGA,LaGuardia Airport,NY,Baggage Claim Display,Traveling Moms,2218.412857142857,104772.0,11
2024-05-22,MCO,Orlando International Airport,FL,Digital Board,Family Leisure Travelers,2565.707142857143,127152.28571428571,8
2024-05-22,MIA,Miami International Airport,FL,Digital Board,General Travelers,1729.912857142857,94832.71428571429,4
2024-05-22,MSP,Minneapolis–Saint Paul International Airport,MN,Baggage Claim Display,Frequent Flyers,2372.0142857142855,149542.14285714287,6
2024-05-22,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2765.0071428571428,166253.14285714287,7
2024-05-22,PHL,Philadelphia International Airport,PA,Concourse Wrap,General Travelers,2539.217142857143,135174.2857142857,8
2024-05-22,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,2520.1671428571426,102136.14285714286,7
2024-05-22,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Traveling Moms,1833.2814285714285,113395.85714285714,9
2024-05-22,SFO,San Francisco International Airport,CA,Digital Board,Family Leisure Travelers,2202.9114285714286,118923.42857142857,6
2024-05-23,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,General Travelers,1825.9657142857143,100588.28571428571,11
2024-05-23,BOS,Logan International Airport,MA,Jet Bridge,Frequent Flyers,2787.552857142857,158359.7142857143,9
2024-05-23,BWI,Baltimore/Washington International Airport,MD,Concourse Wrap,Frequent Flyers,2589.6185714285716,152069.42857142858,8
2024-05-23,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,Frequent Flyers,2882.452857142857,154735.0,7
2024-05-23,DEN,Denver International Airport,CO,Jet Bridge,Traveling Moms,2932.087142857143,185525.7142857143,8
2024-05-23,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2319.7771428571427,134299.7142857143,11
2024-05-23,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,Frequent Flyers,2397.2442857142855,99591.42857142857,10
2024-05-23,IAH,George Bush Intercontinental Airport,TX,Digital Board,Frequent Flyers,2178.3342857142857,95832.71428571429,11
