date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,link_clicks,video_views,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2024-03-24,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,114.32,4700,125,2409,595,521,Traffic,13-17,Suburban Moms
2024-01-05,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,200.02,11565,458,3547,1540,1187,Traffic,18-24,Moms & Daughters
2023-07-24,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,214.26,13912,398,5816,2890,1990,Video Views,35-44,Moms & Daughters
2024-03-27,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,161.4,7053,130,4142,1505,1404,Traffic,35-44,Moms & Daughters
2023-11-09,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,119.17,7078,243,3467,841,768,Video Views,25-34,Teen Daughters
2023-01-06,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,102.28,6201,197,3125,961,635,Traffic,13-17,Moms & Daughters
2023-06-06,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,122.68,5544,163,1688,660,398,Video Views,18-24,Teen Daughters
2023-06-06,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,326.7,17946,268,9711,4972,3739,Video Views,25-34,Suburban Moms
2024-01-24,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,183.5,10563,354,3238,1541,1169,Video Views,18-24,Teen Daughters
2023-01-29,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,67.63,3093,34,1087,456,393,Conversions,25-34,Teen Daughters
2023-10-08,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,193.25,12212,143,3770,1348,990,Conversions,13-17,Moms & Daughters
2023-08-24,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,107.43,6321,63,3381,975,701,Video Views,13-17,Moms & Daughters
2024-03-10,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,90.73,4332,59,1780,752,668,Traffic,18-24,Teen Daughters
2023-09-10,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,187.34,12724,250,4743,1896,1709,Video Views,13-17,Teen Daughters
2023-07-10,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,104.97,5946,143,3552,1283,807,Conversions,25-34,Moms & Daughters
2023-06-15,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,76.92,4691,81,2331,682,476,Video Views,35-44,Moms & Daughters
2024-03-09,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,301.19,14539,271,6453,3276,2918,Traffic,25-34,Suburban Moms
2024-01-09,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,166.72,10628,315,5940,1941,1289,Video Views,35-44,Moms & Daughters
2024-04-06,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,359.37,23026,752,11853,5936,5325,Conversions,13-17,Moms & Daughters
2023-12-11,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,88.39,4252,114,1675,684,501,Traffic,25-34,Suburban Moms
2023-01-17,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,156.29,9814,311,3193,1024,766,Conversions,25-34,Moms & Daughters
2023-02-22,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,243.13,15091,543,6187,3876,2335,Traffic,25-34,Moms & Daughters
2023-04-01,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,258.08,13414,535,5213,1727,1352,Conversions,18-24,Suburban Moms
2023-11-09,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,95.94,6088,195,3088,1298,1105,Video Views,13-17,Teen Daughters
2023-03-07,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,102.86,5954,217,3275,1557,1423,Traffic,13-17,Teen Daughters
2023-02-23,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,99.92,6038,60,2552,750,537,Traffic,25-34,Suburban Moms
2023-05-25,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,102.23,6315,172,2187,956,707,Conversions,25-34,Suburban Moms
2024-02-09,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,167.75,7091,233,2958,1196,810,Video Views,25-34,Suburban Moms
2023-04-17,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,127.1,8410,123,3170,1551,1154,Traffic,35-44,Teen Daughters
2024-03-21,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,210.38,10120,106,5743,2551,1549,Traffic,35-44,Teen Daughters
2023-12-09,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,33.77,1900,46,1093,511,378,Traffic,18-24,Teen Daughters
2023-04-19,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,120.48,6793,254,3794,1428,1325,Traffic,25-34,Moms & Daughters
2023-07-17,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,238.57,13762,372,6259,3058,2773,Conversions,35-44,Teen Daughters
2023-04-09,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,50.9,2472,64,761,304,227,Traffic,25-34,Teen Daughters
2024-03-30,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,133.35,6440,132,3816,1942,1685,Video Views,35-44,Suburban Moms
2023-05-01,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,258.59,10950,346,4587,1339,1059,Video Views,18-24,Teen Daughters
2023-05-20,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,60.79,3823,107,1931,919,577,Video Views,13-17,Moms & Daughters
2023-10-01,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,193.54,10235,162,4326,1793,1685,Video Views,35-44,Teen Daughters
2023-04-01,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,195.4,12232,285,5461,2746,2191,Conversions,18-24,Moms & Daughters
2023-12-29,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,220.49,8838,122,4724,1610,1323,Video Views,13-17,Moms & Daughters
2023-08-25,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,71.1,3666,45,1413,508,310,Conversions,18-24,Teen Daughters
2023-07-22,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,424.33,23252,364,11084,3492,3093,Traffic,18-24,Suburban Moms
2023-09-27,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,108.38,4346,77,2059,858,626,Video Views,35-44,Moms & Daughters
2024-01-25,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,124.87,7053,121,3458,1268,863,Conversions,13-17,Moms & Daughters
2023-11-27,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,250.67,10672,245,3836,1447,1136,Video Views,18-24,Suburban Moms
2024-05-24,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,228.62,13767,329,5175,2103,1342,Traffic,35-44,Moms & Daughters
2023-09-27,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,226.51,10348,285,3761,1912,1251,Conversions,25-34,Moms & Daughters
2023-10-14,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,145.04,9929,299,4088,1657,1540,Video Views,35-44,Suburban Moms
2024-06-21,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,182.35,9064,133,5070,1945,1305,Video Views,13-17,Moms & Daughters
2023-06-05,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,160.75,11179,342,4386,1618,1304,Traffic,25-34,Suburban Moms
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,154.65,8267,156,4754,2038,1309,Traffic,25-34,Suburban Moms
2023-11-17,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,69.09,3008,74,1512,823,612,Traffic,13-17,Suburban Moms
2023-08-06,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,382.8,15858,557,7116,4053,2559,Conversions,18-24,Teen Daughters
2023-03-14,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,60.75,4048,85,2377,855,667,Video Views,13-17,Moms & Daughters
2023-01-09,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,304.99,16552,192,9853,3291,2503,Conversions,35-44,Moms & Daughters
2023-10-18,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,60.76,2774,29,1024,463,366,Conversions,13-17,Suburban Moms
2024-02-05,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,39.33,2024,68,1115,375,325,Conversions,35-44,Moms & Daughters
2023-10-22,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,272.58,18396,457,8754,3156,2704,Conversions,25-34,Teen Daughters
2023-12-02,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,373.16,15445,589,7861,3135,2445,Traffic,35-44,Moms & Daughters
2023-06-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,76.13,4805,157,2388,1080,721,Traffic,25-34,Teen Daughters
2023-12-16,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,86.22,5413,87,1765,722,486,Traffic,18-24,Moms & Daughters
2023-04-14,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,187.0,10972,162,5021,2484,1709,Conversions,25-34,Moms & Daughters
2024-04-07,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,39.54,1803,37,1066,391,350,Traffic,35-44,Teen Daughters
2023-02-09,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,52.84,3340,123,1698,768,503,Video Views,35-44,Moms & Daughters
2023-08-18,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,215.53,10038,146,5940,1992,1759,Traffic,13-17,Teen Daughters
2023-04-05,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,187.63,11386,429,4521,2515,1967,Video Views,18-24,Moms & Daughters
2023-09-16,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,323.14,13756,525,8110,5125,3708,Conversions,35-44,Teen Daughters
2023-10-11,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,107.67,6475,239,2402,941,795,Traffic,13-17,Suburban Moms
2023-11-15,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,148.45,7955,183,2650,1270,1144,Conversions,25-34,Moms & Daughters
2023-09-16,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,133.14,7054,86,2516,1060,811,Conversions,18-24,Suburban Moms
2023-05-27,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,92.99,5242,90,3083,1811,1137,Conversions,13-17,Suburban Moms
2023-09-30,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,97.58,6690,110,3255,1655,1040,Conversions,25-34,Moms & Daughters
2023-09-09,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,116.6,4987,116,2536,1235,1009,Video Views,25-34,Suburban Moms
2023-07-10,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,292.43,12447,170,3909,1372,893,Video Views,25-34,Teen Daughters
2023-02-23,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,84.73,5078,193,2764,917,838,Traffic,13-17,Suburban Moms
2024-01-11,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,103.08,5130,78,2428,1276,1101,Traffic,25-34,Teen Daughters
2023-03-05,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,103.47,4311,73,2384,761,651,Video Views,13-17,Suburban Moms
2023-06-15,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,52.49,3365,91,1476,635,541,Video Views,35-44,Moms & Daughters
2024-02-01,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,127.11,6413,126,2622,1118,724,Traffic,35-44,Suburban Moms
2023-02-24,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,172.52,11116,400,3742,1250,870,Video Views,25-34,Teen Daughters
2023-02-25,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,276.73,12545,271,5694,1733,1421,Conversions,13-17,Teen Daughters
2024-02-25,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,281.26,19454,716,9094,3420,2867,Traffic,13-17,Teen Daughters
2023-06-11,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,238.81,11966,456,4925,2624,2250,Conversions,35-44,Moms & Daughters
2024-03-05,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,24.68,1200,17,645,283,198,Conversions,35-44,Suburban Moms
2023-03-24,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,113.05,6111,205,3005,1488,1111,Traffic,35-44,Suburban Moms
2023-03-23,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,158.85,8417,314,2928,1539,1411,Conversions,18-24,Moms & Daughters
2024-06-21,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,286.03,19444,405,8355,5467,4892,Conversions,25-34,Teen Daughters
2023-12-27,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,143.49,9973,393,4562,2195,1798,Video Views,25-34,Moms & Daughters
2023-09-12,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,436.58,23131,866,11037,4612,4227,Traffic,18-24,Moms & Daughters
2023-12-23,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,218.21,12189,464,5710,3070,1863,Video Views,18-24,Suburban Moms
2023-09-19,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,124.35,4988,99,2204,990,728,Traffic,25-34,Moms & Daughters
2023-12-09,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,67.95,3889,136,2292,1258,1193,Video Views,13-17,Moms & Daughters
2023-07-24,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,155.08,7498,147,2976,1181,889,Video Views,18-24,Teen Daughters
2024-01-14,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,33.28,1413,22,626,295,194,Video Views,13-17,Moms & Daughters
2023-04-21,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,210.95,13193,270,6471,3726,2942,Conversions,25-34,Teen Daughters
2024-04-11,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,111.32,7722,245,4587,2038,1431,Traffic,13-17,Suburban Moms
2024-04-10,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,251.93,14100,199,6531,3075,2250,Traffic,35-44,Teen Daughters
2023-01-31,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,57.5,3485,75,1926,678,494,Video Views,18-24,Moms & Daughters
2024-04-29,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,80.74,5626,116,1884,743,505,Traffic,18-24,Moms & Daughters
2024-03-19,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,78.91,4706,76,1414,627,433,Conversions,25-34,Teen Daughters
2023-01-29,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,134.74,7961,119,3741,1534,940,Conversions,18-24,Moms & Daughters
2023-03-23,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,94.69,5394,59,2761,1201,745,Video Views,18-24,Moms & Daughters
2023-08-15,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,116.75,5322,171,2106,726,544,Video Views,35-44,Moms & Daughters
2023-09-12,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,118.22,4930,51,1522,721,651,Conversions,13-17,Suburban Moms
2024-05-26,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,369.45,18719,637,9610,4681,4331,Video Views,35-44,Teen Daughters
2023-08-14,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,199.87,8108,98,4551,1791,1520,Traffic,13-17,Teen Daughters
2023-01-07,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,50.02,3109,109,1534,647,423,Conversions,35-44,Teen Daughters
2023-06-11,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,192.3,8020,98,3345,2004,1490,Conversions,18-24,Suburban Moms
2024-01-05,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,88.35,4840,97,2479,988,636,Conversions,35-44,Teen Daughters
2023-08-10,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,283.08,18640,212,10943,4135,3252,Video Views,18-24,Moms & Daughters
2023-04-16,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,120.32,7396,209,3094,1000,924,Traffic,25-34,Suburban Moms
2023-08-08,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,242.85,14452,381,5116,2359,1579,Conversions,18-24,Moms & Daughters
2023-05-28,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,307.5,14470,576,6371,2588,1613,Video Views,35-44,Suburban Moms
2023-01-12,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,137.28,7745,135,2338,850,630,Conversions,35-44,Moms & Daughters
2024-02-10,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,71.97,4690,173,2177,1134,858,Video Views,18-24,Moms & Daughters
2023-01-10,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,103.47,5668,188,2792,866,602,Conversions,18-24,Teen Daughters
2024-03-25,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,137.48,7658,89,2763,1329,994,Video Views,18-24,Teen Daughters
2024-02-28,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,96.92,4678,53,2711,1135,955,Traffic,13-17,Moms & Daughters
2023-03-29,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,101.19,6075,63,2124,866,610,Traffic,13-17,Teen Daughters
2024-06-12,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,196.44,9338,301,2867,945,623,Traffic,18-24,Teen Daughters
2023-06-02,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,58.35,3969,125,2232,1134,920,Video Views,25-34,Teen Daughters
2023-10-28,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,200.59,13306,182,6914,2986,2697,Traffic,13-17,Teen Daughters
2023-06-19,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,158.73,7564,273,4471,1949,1493,Traffic,13-17,Suburban Moms
2023-06-17,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,45.41,1963,40,822,570,406,Video Views,18-24,Suburban Moms
2023-12-03,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,379.65,19512,214,11624,4930,4110,Traffic,35-44,Suburban Moms
2023-05-10,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,266.5,10796,416,5401,2061,1239,Traffic,25-34,Moms & Daughters
2023-06-21,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,131.78,7819,168,3868,1929,1185,Traffic,25-34,Suburban Moms
2023-07-12,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,167.9,10337,211,5581,2697,2029,Video Views,35-44,Suburban Moms
2024-02-23,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,120.68,6828,178,2616,1168,1084,Video Views,35-44,Moms & Daughters
2023-02-23,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,197.04,11872,355,3708,1834,1687,Conversions,13-17,Suburban Moms
2023-05-17,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,285.94,19498,423,5908,2664,1796,Traffic,18-24,Teen Daughters
2024-06-27,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,63.5,2997,59,1675,577,413,Traffic,13-17,Suburban Moms
2023-01-31,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,50.7,2347,66,975,327,258,Traffic,18-24,Teen Daughters
2023-05-11,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,148.01,8372,257,4166,1303,850,Video Views,25-34,Teen Daughters
2023-06-13,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,102.37,5880,69,2264,730,512,Traffic,13-17,Teen Daughters
2024-02-07,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,242.7,12797,161,5268,3290,3011,Traffic,13-17,Teen Daughters
2023-02-23,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,91.19,5785,219,2627,1170,1026,Video Views,18-24,Moms & Daughters
2023-06-10,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,326.15,17328,448,6527,1608,1131,Conversions,18-24,Moms & Daughters
2024-05-14,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,137.72,7247,280,2783,1129,920,Video Views,25-34,Suburban Moms
2023-03-13,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,58.71,3044,31,1206,486,358,Traffic,25-34,Teen Daughters
2023-08-20,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,224.02,10585,384,6104,3023,2643,Traffic,25-34,Suburban Moms
2023-01-10,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,84.88,4571,159,1878,1013,878,Video Views,25-34,Moms & Daughters
2024-01-12,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,85.52,4012,67,1306,597,383,Video Views,35-44,Teen Daughters
2023-03-31,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,152.15,8777,120,3909,1454,1354,Conversions,35-44,Moms & Daughters
2024-03-17,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,272.03,14436,178,5544,3519,2264,Video Views,35-44,Teen Daughters
2023-08-08,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,221.23,10148,186,3659,2018,1789,Traffic,35-44,Suburban Moms
2023-05-20,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,214.23,14865,185,5502,1904,1387,Traffic,13-17,Teen Daughters
2024-04-22,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,237.71,13185,486,5867,2105,1283,Conversions,13-17,Suburban Moms
2023-10-31,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,112.92,5641,219,2669,726,631,Video Views,13-17,Teen Daughters
2023-07-28,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,84.36,5754,73,1870,830,602,Conversions,25-34,Moms & Daughters
2023-11-03,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,171.93,10564,336,5340,2100,1940,Video Views,35-44,Suburban Moms
2023-11-23,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,170.18,11205,382,3815,1207,751,Traffic,18-24,Teen Daughters
2023-07-17,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,29.71,1443,16,825,319,276,Conversions,18-24,Suburban Moms
2023-12-04,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,221.17,10542,314,4824,2138,1826,Traffic,35-44,Teen Daughters
2024-04-29,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,174.05,9509,226,3583,1541,1118,Video Views,25-34,Suburban Moms
2023-03-08,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,105.91,5575,217,1712,680,577,Video Views,18-24,Moms & Daughters
2023-11-24,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,250.64,13830,177,6723,2480,1743,Traffic,13-17,Suburban Moms
2023-07-26,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,169.55,7765,281,3185,1027,971,Conversions,13-17,Suburban Moms
2023-02-07,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,172.22,11630,177,3806,1493,1270,Conversions,35-44,Moms & Daughters
2023-10-01,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,48.94,2752,44,1121,637,601,Conversions,18-24,Teen Daughters
2024-04-06,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,128.61,5292,73,2972,944,761,Video Views,18-24,Suburban Moms
2023-04-10,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,83.86,4676,72,2584,1128,909,Traffic,25-34,Suburban Moms
2024-05-17,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,112.59,6072,72,2299,659,530,Video Views,35-44,Moms & Daughters
2023-03-26,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,87.96,5094,168,1878,945,894,Conversions,35-44,Suburban Moms
2023-04-05,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,86.66,4051,131,1282,689,469,Traffic,25-34,Teen Daughters
2024-04-28,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,250.21,10757,328,5758,1718,1069,Video Views,25-34,Teen Daughters
2024-05-15,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,260.45,13214,490,5528,3031,2110,Conversions,25-34,Teen Daughters
2023-04-09,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,182.15,10473,116,3274,1176,858,Conversions,13-17,Moms & Daughters
2024-03-04,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,102.38,6131,106,3464,870,607,Conversions,13-17,Teen Daughters
