date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,views,video_25pct,video_50pct,video_75pct,video_completes,age_target,audience_segment
2023-06-20,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,148.64,7324,86,2715,1845,1657,1111,759,35-44,Teen Daughters
2023-01-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,260.16,14642,208,7916,4926,4414,3671,2457,35-44,Teen Daughters
2023-09-01,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,113.45,7701,242,4102,3385,2356,1948,1703,35-44,Teen Daughters
2024-04-09,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,224.87,14683,198,7240,4466,2889,2177,1341,13-17,Suburban Moms
2023-11-21,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,330.81,15083,562,8591,6323,4370,3018,2758,13-17,Suburban Moms
2023-10-21,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,111.8,6637,219,3950,3518,3075,2246,1478,13-17,Suburban Moms
2023-06-11,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,209.8,9873,390,4568,3648,2493,1736,1245,35-44,Moms & Daughters
2023-05-01,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,629.43,38473,1148,12335,8740,7696,6609,4625,25-34,Suburban Moms
2024-05-24,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,298.04,18293,727,6460,4685,3043,1966,1615,35-44,Suburban Moms
2023-06-01,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,409.55,19131,498,8967,7263,6529,3983,2480,13-17,Moms & Daughters
2023-03-09,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,167.35,9378,149,4243,2746,2200,1817,1160,35-44,Moms & Daughters
2024-01-07,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,169.03,8217,275,4157,2754,2345,2011,1827,13-17,Moms & Daughters
2023-03-13,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,164.94,10902,306,5279,4009,2515,1844,1751,25-34,Teen Daughters
2023-05-13,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,101.69,6119,69,2241,1650,1153,938,730,18-24,Suburban Moms
2023-09-22,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,204.4,13244,518,6504,4452,3481,2446,2046,25-34,Suburban Moms
2024-06-12,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,341.26,15792,386,7827,5624,3482,2802,2440,13-17,Teen Daughters
2024-04-22,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,178.94,7353,196,2715,1742,1449,1221,1038,18-24,Suburban Moms
2023-09-15,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,424.92,26600,461,13368,8496,6861,4608,3688,25-34,Teen Daughters
2024-05-03,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,129.08,7021,174,3360,2491,1979,1712,1265,13-17,Moms & Daughters
2023-07-23,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,670.97,35356,1329,17414,12531,8509,7416,4491,18-24,Teen Daughters
2023-02-22,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,159.67,7923,308,3901,2368,1726,1488,1049,35-44,Teen Daughters
2024-06-15,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,580.78,28808,895,12569,10431,8802,7016,5235,18-24,Teen Daughters
2023-04-27,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,152.54,7567,120,4115,3511,2379,1659,1132,25-34,Moms & Daughters
2023-07-06,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,171.48,7155,271,2287,1880,1341,1186,885,18-24,Teen Daughters
2023-03-14,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,141.23,6667,122,2106,1766,1280,855,582,25-34,Moms & Daughters
2024-01-15,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,72.38,2942,52,1325,1068,887,541,426,13-17,Moms & Daughters
2024-04-07,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,169.89,7972,254,2790,2426,1726,1279,778,13-17,Moms & Daughters
2024-04-20,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,321.21,14764,445,7026,4908,3854,2555,2278,18-24,Teen Daughters
2024-06-17,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,158.85,8145,125,3884,2945,2601,2067,1799,25-34,Moms & Daughters
2023-06-23,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,566.63,32492,1262,13503,11752,9944,7868,6523,25-34,Moms & Daughters
2024-04-12,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,194.94,12117,142,5402,4637,2945,2391,1473,13-17,Suburban Moms
2023-06-02,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,82.64,5336,181,1762,1479,940,599,558,13-17,Moms & Daughters
2023-04-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,112.99,7084,248,3340,2876,2282,2016,1408,18-24,Suburban Moms
2023-02-10,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,337.81,19388,290,9958,6500,4358,3261,3000,25-34,Teen Daughters
2023-11-08,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,205.6,13196,441,4593,2822,2206,1595,1464,13-17,Suburban Moms
2023-01-23,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,87.95,6001,217,1984,1424,1090,818,546,35-44,Suburban Moms
2024-01-19,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,398.26,23953,472,14002,11673,8743,7655,6886,18-24,Teen Daughters
2024-03-03,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,379.88,22285,602,8349,7471,6379,3866,2890,18-24,Teen Daughters
2023-09-08,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,612.33,36744,983,17074,12860,11357,9998,7259,13-17,Moms & Daughters
2024-06-21,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,317.48,21428,260,8065,6718,5593,3711,2466,18-24,Moms & Daughters
2024-04-23,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,285.51,17296,689,7405,5332,3334,2098,1634,18-24,Teen Daughters
2023-08-03,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,175.24,11199,226,6404,4889,3616,3023,1921,13-17,Suburban Moms
2023-01-07,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,97.65,5635,101,2745,1984,1518,1109,779,13-17,Moms & Daughters
2024-05-23,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,161.06,9812,215,5457,4784,3921,2820,2267,25-34,Teen Daughters
2023-04-13,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,430.29,18844,216,10616,6623,4268,2589,2122,25-34,Moms & Daughters
2023-08-28,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,342.87,13842,280,8176,6268,5515,4426,2699,18-24,Teen Daughters
2023-11-30,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,153.02,9250,95,5175,4336,2990,2056,1272,35-44,Suburban Moms
2023-09-01,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,567.35,34188,1312,14022,8580,7486,4852,4095,18-24,Suburban Moms
2024-03-12,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,30.21,1385,30,672,432,308,208,171,35-44,Teen Daughters
2023-12-06,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,315.67,15169,343,5874,3685,2440,1932,1310,13-17,Teen Daughters
2023-04-12,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,64.0,3913,75,1544,954,768,591,426,35-44,Teen Daughters
2024-04-27,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,94.23,3928,108,1416,853,592,431,381,18-24,Moms & Daughters
2023-11-05,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,142.6,7346,146,3448,2258,1736,1382,893,25-34,Moms & Daughters
2023-10-12,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,134.72,5926,213,2404,1518,1041,681,525,18-24,Teen Daughters
2023-09-02,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,471.13,31623,1205,15111,9913,8381,6407,5676,13-17,Teen Daughters
2023-05-20,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,526.88,27278,734,10162,6337,3848,2598,1642,25-34,Suburban Moms
2023-02-08,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,277.26,13242,258,4318,2983,2654,2344,1681,25-34,Moms & Daughters
2024-05-13,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,249.03,13162,356,5915,4839,4170,2858,1898,13-17,Teen Daughters
2024-06-26,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,522.12,28722,931,9510,7923,6292,5634,3658,18-24,Moms & Daughters
2024-03-30,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,142.03,5992,176,3542,2363,1614,1247,1089,25-34,Teen Daughters
2023-07-24,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,245.78,15927,210,7207,5902,4777,3956,3006,13-17,Suburban Moms
2024-05-24,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,244.49,14281,272,7083,4599,3659,2284,1690,35-44,Suburban Moms
2024-02-02,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,282.67,19364,491,10424,7898,6949,4463,3530,18-24,Moms & Daughters
2023-12-23,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,253.45,10905,244,6077,4850,3061,2614,2191,13-17,Suburban Moms
2024-05-09,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,263.36,14760,293,7424,6082,4948,3258,2749,35-44,Moms & Daughters
2024-01-03,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,28.4,1394,40,669,479,328,213,144,13-17,Suburban Moms
2023-10-26,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,222.41,15546,165,6083,4158,2939,1966,1361,25-34,Teen Daughters
2024-04-27,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,270.52,17011,363,8085,5802,3684,2388,1981,18-24,Teen Daughters
2023-01-25,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,142.34,9883,291,5349,4356,3388,2087,1584,35-44,Moms & Daughters
2023-05-10,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,314.56,20902,490,6653,5677,4554,3892,2523,35-44,Moms & Daughters
2024-01-24,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,89.69,6196,194,1979,1471,1175,764,699,13-17,Teen Daughters
2024-04-17,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,323.37,17789,561,9149,8020,6886,6166,4984,25-34,Moms & Daughters
2023-09-02,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,293.76,14364,232,8174,5269,4246,2929,2339,18-24,Suburban Moms
2023-09-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,67.91,3580,63,1385,908,636,500,367,35-44,Teen Daughters
2023-06-07,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,222.27,13094,447,7724,5687,4753,4159,3490,13-17,Suburban Moms
2023-10-12,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,401.95,18885,449,9262,8275,6659,5788,5186,13-17,Moms & Daughters
2023-11-29,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,591.53,40358,1578,17540,15621,10829,8715,5457,13-17,Suburban Moms
2023-12-09,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,385.69,26805,924,15674,10402,7585,4773,3092,25-34,Teen Daughters
2024-05-08,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,125.18,7766,205,2562,2052,1375,1046,730,35-44,Teen Daughters
2023-09-07,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,358.04,18229,687,7286,5545,4273,3239,2484,25-34,Teen Daughters
2023-12-05,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,188.79,11738,320,3973,3202,1938,1630,1151,13-17,Suburban Moms
2024-01-14,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,186.38,7800,169,2568,1863,1123,726,672,18-24,Moms & Daughters
2024-04-29,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,212.78,9063,99,2729,2405,2161,1329,964,13-17,Moms & Daughters
2023-03-20,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,171.54,7334,256,2994,2346,1515,939,634,18-24,Teen Daughters
2023-12-24,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,358.44,24704,930,11852,7319,5388,3522,2887,13-17,Moms & Daughters
2023-04-05,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,331.79,15376,276,5050,3555,2172,1424,1226,25-34,Suburban Moms
2024-05-06,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,167.83,7332,178,3895,2945,1785,1330,943,13-17,Suburban Moms
2024-04-27,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,237.54,16025,565,5734,3708,2496,1766,1420,25-34,Suburban Moms
2023-12-27,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,62.77,3577,125,1388,862,680,561,524,13-17,Teen Daughters
2023-02-28,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,260.51,12391,322,6779,4277,3776,3166,2100,18-24,Suburban Moms
2023-06-03,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,530.05,33502,1012,13010,9869,8408,5216,3272,18-24,Moms & Daughters
2023-06-26,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,162.41,6951,78,3136,1937,1390,1207,826,13-17,Suburban Moms
2024-04-19,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,72.95,3796,39,1854,1359,1165,850,632,18-24,Teen Daughters
2023-02-26,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,438.68,21968,589,7216,4763,3448,2282,2069,18-24,Teen Daughters
2023-02-08,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,534.56,33193,383,10448,7479,5280,3667,2830,18-24,Suburban Moms
2023-01-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,179.0,11246,124,5889,3891,3452,2452,1751,18-24,Suburban Moms
2023-04-20,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,77.99,5309,188,3058,2246,1709,1405,1185,18-24,Moms & Daughters
2023-05-15,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,263.75,14929,281,5077,4221,2807,1872,1303,25-34,Suburban Moms
2023-08-05,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,615.26,42021,1531,23886,16402,10586,8381,6460,18-24,Suburban Moms
2023-12-19,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,131.86,7760,81,3723,2397,1540,993,763,35-44,Teen Daughters
2023-03-02,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,255.58,14729,175,8229,7311,4927,3621,2200,35-44,Teen Daughters
2023-02-12,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,339.16,17795,315,9967,7981,5861,4374,2937,18-24,Moms & Daughters
2024-01-25,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,71.6,3716,127,1386,1073,823,695,512,18-24,Teen Daughters
2023-12-19,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,252.0,13214,461,6947,5975,4760,4117,2598,25-34,Teen Daughters
2023-05-12,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,332.68,20394,593,11907,7883,7068,6002,4838,25-34,Teen Daughters
2023-01-11,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,63.44,2910,29,1438,1250,841,738,458,13-17,Moms & Daughters
2023-11-30,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,510.49,21088,714,9892,6666,5341,4433,3970,35-44,Teen Daughters
2024-06-22,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,180.97,8976,230,3817,3313,2981,1849,1583,13-17,Teen Daughters
2024-05-07,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,116.18,5276,67,3071,2627,1647,1323,907,18-24,Teen Daughters
2024-01-13,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,70.7,4509,153,1374,1135,971,758,654,25-34,Suburban Moms
2023-11-11,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,163.14,7971,303,3765,2658,1929,1358,884,13-17,Suburban Moms
2023-02-28,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,169.39,8731,192,4670,4150,2647,1922,1476,25-34,Suburban Moms
2023-04-06,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,167.9,11029,212,4608,3257,2767,1697,1201,18-24,Moms & Daughters
2023-11-06,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,185.97,9095,196,3484,2561,1832,1524,1404,25-34,Suburban Moms
2024-04-06,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,423.05,18859,214,10328,7904,6705,4451,3967,25-34,Suburban Moms
2024-04-16,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,43.33,2824,37,1495,1231,1041,923,653,18-24,Suburban Moms
2024-04-17,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,108.94,4715,162,2134,1438,870,658,568,18-24,Suburban Moms
2023-07-10,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,261.87,10645,325,3807,2766,2178,1877,1425,13-17,Moms & Daughters
2023-05-05,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,56.55,3302,35,1490,1253,958,652,570,18-24,Teen Daughters
2023-06-27,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,172.62,11731,131,5925,5067,4498,2938,2309,35-44,Suburban Moms
2023-08-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,373.19,20333,397,9770,7840,5876,4975,3304,13-17,Suburban Moms
2024-05-17,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,467.08,30827,1201,16923,10804,9253,6993,4786,18-24,Suburban Moms
2024-06-08,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,216.68,10164,323,3757,2972,2176,1827,1563,25-34,Moms & Daughters
2023-12-30,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,284.16,16096,490,6225,3835,2589,1690,1560,25-34,Moms & Daughters
2023-11-12,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,82.22,5065,56,2682,1625,1227,947,820,35-44,Moms & Daughters
2023-08-11,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,407.46,20719,694,7706,6223,5096,4538,3091,13-17,Moms & Daughters
2024-03-24,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,314.79,13306,155,4700,4045,2859,2087,1537,13-17,Moms & Daughters
2024-02-17,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,277.26,16701,278,6365,4790,3790,3366,2696,25-34,Suburban Moms
2024-01-18,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,107.4,5171,140,3047,2383,1722,1234,750,13-17,Moms & Daughters
2023-05-20,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,260.11,16017,423,6099,5487,4262,3428,2875,35-44,Moms & Daughters
2023-05-14,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,319.11,20455,504,8477,7200,5378,3624,2817,25-34,Teen Daughters
2024-01-09,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,69.72,4786,153,2179,1793,1404,917,753,35-44,Moms & Daughters
2023-12-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,367.79,16582,195,9194,7888,6735,5693,3856,35-44,Teen Daughters
2023-02-06,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,59.95,3435,46,1068,657,558,354,217,13-17,Moms & Daughters
2023-04-07,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,167.81,7850,233,2741,1690,1075,944,748,18-24,Suburban Moms
2024-01-16,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,125.83,7457,219,2673,1806,1347,1102,990,25-34,Moms & Daughters
2023-06-24,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,123.61,7599,87,3374,2174,1586,1308,994,18-24,Moms & Daughters
2023-05-07,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,411.68,25182,341,12020,10706,6927,5928,5014,18-24,Suburban Moms
2024-03-07,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,156.83,10274,179,6090,4547,4006,2918,2081,35-44,Teen Daughters
2023-07-03,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,180.05,10825,392,6477,4892,3072,1996,1423,25-34,Teen Daughters
2023-05-06,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,280.56,15953,635,6966,5671,4751,3554,3198,35-44,Teen Daughters
2024-06-13,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,147.4,6516,251,2826,1721,1110,762,644,25-34,Teen Daughters
2024-02-20,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,195.28,10005,344,3547,2315,1751,1411,857,18-24,Moms & Daughters
2023-05-20,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,254.41,10250,170,5121,4447,3582,2593,1883,13-17,Moms & Daughters
2024-04-21,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,198.47,12427,326,6736,4185,3257,2423,2136,25-34,Suburban Moms
2024-05-07,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,237.63,15272,336,7605,6184,4032,3481,3095,13-17,Moms & Daughters
2023-02-25,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,232.29,15732,168,7463,5706,3799,2768,2292,35-44,Moms & Daughters
2023-08-20,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,482.16,28140,791,12488,9624,7511,6687,4534,18-24,Moms & Daughters
2023-11-10,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,165.08,7459,176,3268,2711,2035,1503,1023,18-24,Suburban Moms
2024-03-12,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,323.74,17179,253,8167,6833,5969,4391,3012,18-24,Suburban Moms
2023-05-25,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,163.75,10812,200,5783,4633,3611,2374,1607,25-34,Teen Daughters
2024-04-15,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,102.74,6446,128,3031,2586,2153,1509,1364,18-24,Suburban Moms
2024-04-11,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,374.72,22843,714,8708,6264,5516,4549,3983,18-24,Moms & Daughters
2023-01-27,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,107.23,7388,76,3803,3087,2428,2177,1543,35-44,Suburban Moms
2023-05-15,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,190.52,11619,453,6312,3933,3201,2434,1474,13-17,Teen Daughters
2024-06-10,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,276.81,17023,572,6467,5804,3789,3126,2308,35-44,Teen Daughters
2023-03-27,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,140.97,7961,252,4760,3043,1870,1511,1346,13-17,Moms & Daughters
2024-02-09,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,63.4,3960,151,1708,1272,915,630,518,25-34,Teen Daughters
2024-03-19,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,150.68,8751,134,4601,3387,2680,2307,1594,13-17,Suburban Moms
2023-10-11,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,213.07,11898,252,4937,4394,3584,2889,1968,25-34,Teen Daughters
2023-05-03,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,320.52,21104,802,11061,7404,5184,3166,2820,35-44,Teen Daughters
2023-03-09,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,219.9,9494,126,3677,2883,2425,2109,1725,18-24,Suburban Moms
2024-02-02,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,140.95,8686,302,3913,3311,2441,1609,1232,35-44,Moms & Daughters
2023-03-30,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,82.25,4917,96,1978,1579,1168,985,644,35-44,Teen Daughters
2023-12-07,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,163.25,6874,95,3909,2832,1770,1135,1031,25-34,Suburban Moms
2023-02-01,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,262.15,12252,269,5181,4629,3028,2542,1822,18-24,Suburban Moms
2023-07-07,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,134.68,8271,96,3543,2379,1969,1696,1184,35-44,Moms & Daughters
2024-02-17,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,137.24,7133,233,2265,1397,977,643,502,25-34,Suburban Moms
2023-04-21,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,134.0,8744,276,4800,3168,2745,1912,1156,25-34,Teen Daughters
2024-05-23,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,428.47,26974,600,12556,10367,7920,4898,4187,13-17,Suburban Moms
2024-04-12,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,227.69,12008,358,4450,3672,2844,2116,1782,13-17,Suburban Moms
2023-06-18,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,217.53,8990,189,4042,2681,1747,1314,1057,13-17,Moms & Daughters
2023-03-22,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,158.84,6666,146,3529,3086,2234,1624,1373,13-17,Teen Daughters
2024-06-01,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,245.7,11911,251,4178,3433,2450,1896,1576,25-34,Moms & Daughters
2024-04-30,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,55.18,3395,36,1201,916,807,500,401,25-34,Moms & Daughters
2024-02-26,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,283.65,14922,443,4621,2877,2220,1472,1282,18-24,Suburban Moms
2023-12-13,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,331.48,18149,340,6712,5268,3279,2468,1815,35-44,Suburban Moms
2023-02-27,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,363.54,15692,478,7818,6920,5666,3488,3172,18-24,Suburban Moms
2023-07-18,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,216.96,9016,163,3268,2157,1736,1471,1251,25-34,Suburban Moms
2023-12-06,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,332.1,18339,680,10694,7636,6244,4515,2904,35-44,Suburban Moms
2023-02-06,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,79.19,4648,130,2077,1575,1103,833,557,18-24,Teen Daughters
2023-03-17,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,312.99,13027,363,5580,3901,2446,1880,1443,18-24,Suburban Moms
2024-06-14,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,153.82,8694,192,2990,2396,2025,1495,1130,35-44,Teen Daughters
