date,channel,campaign_name,campaign_id,dma_name,state,spend_usd,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment,spend_currency
2023-04-20,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,171.62,9688,193,4641,3882,3039,1887,1291,Conversions,35-44,Suburban Moms,USD
2023-11-06,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,316.27,14436,179,4951,4223,2762,2057,1737,Traffic,35-44,Teen Daughters,USD
2024-03-08,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,178.47,9171,225,5455,3555,2777,2197,1967,Video Views,13-17,Moms & Daughters,USD
2023-06-15,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,113.77,7550,114,3718,2414,1458,1112,1037,Video Views,18-24,Suburban Moms,USD
2024-03-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,284.76,19660,751,7188,4829,4064,2965,1935,Traffic,13-17,Moms & Daughters,USD
2023-06-01,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,336.61,13930,458,7387,6115,4800,2925,2146,Video Views,13-17,Suburban Moms,USD
2023-07-17,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,183.42,7428,255,3764,2547,1733,1295,1079,Conversions,25-34,Moms & Daughters,USD
2023-12-21,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,214.74,11288,211,4548,3169,2784,2461,1511,Conversions,13-17,Teen Daughters,USD
2024-06-01,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,196.34,10516,212,3655,2870,2579,1865,1279,Conversions,25-34,Moms & Daughters,USD
2023-07-23,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,85.99,5805,178,2458,1520,959,781,499,Conversions,13-17,Suburban Moms,USD
2023-12-03,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,557.38,37007,829,12733,8673,5967,4669,4389,Video Views,18-24,Moms & Daughters,USD
2024-01-27,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,372.4,21420,696,12816,11179,8878,7848,7289,Traffic,18-24,Teen Daughters,USD
2023-05-23,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,128.87,8196,227,4260,3421,2183,1543,1337,Video Views,25-34,Teen Daughters,USD
2023-12-07,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,560.11,34651,915,11213,7477,5448,3913,3478,Video Views,25-34,Moms & Daughters,USD
2023-07-27,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,396.51,24041,364,13300,9580,6372,5691,4778,Conversions,13-17,Teen Daughters,USD
2023-12-12,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,397.96,24633,273,10343,9166,7594,5656,4796,Conversions,18-24,Teen Daughters,USD
2024-06-01,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,509.72,27201,736,12726,10162,8422,6025,5230,Traffic,13-17,Suburban Moms,USD
2023-09-27,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,164.8,7721,128,2495,1846,1560,1048,889,Video Views,18-24,Moms & Daughters,USD
2023-08-12,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,398.65,23411,860,13833,11286,8934,5624,4241,Video Views,18-24,Moms & Daughters,USD
2023-07-02,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,437.3,24292,754,8048,5336,3663,3236,1943,Video Views,13-17,Moms & Daughters,USD
2024-04-28,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,212.04,12358,426,5789,4542,4061,3403,2588,Conversions,25-34,Moms & Daughters,USD
2023-12-06,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,54.52,2231,59,875,661,454,297,203,Conversions,25-34,Teen Daughters,USD
2023-08-22,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,550.96,36124,792,18468,14021,11273,8285,5069,Traffic,35-44,Suburban Moms,USD
2023-04-22,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,79.93,3408,39,1575,1150,754,613,386,Conversions,35-44,Teen Daughters,USD
2023-10-11,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,188.69,10352,325,4430,3078,2373,2058,1695,Video Views,25-34,Suburban Moms,USD
2023-07-29,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,412.98,20537,744,11641,9848,8086,6891,5722,Conversions,18-24,Moms & Daughters,USD
2023-06-02,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,204.29,11536,142,3976,2496,1887,1432,1089,Video Views,13-17,Suburban Moms,USD
2024-04-11,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,224.87,11721,366,6141,5342,3718,3324,2921,Video Views,18-24,Teen Daughters,USD
2024-04-07,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,184.68,9798,107,4814,3917,2485,1501,1191,Video Views,35-44,Suburban Moms,USD
2023-02-08,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,388.79,23154,350,7124,4695,4096,3155,2830,Traffic,13-17,Moms & Daughters,USD
2023-04-09,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,431.08,22468,257,9935,8417,5182,3165,2809,Video Views,18-24,Suburban Moms,USD
2023-11-16,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,383.1,22533,850,11874,9000,5789,3710,2395,Video Views,18-24,Teen Daughters,USD
2023-09-29,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,272.45,11345,246,5268,3916,3011,2603,1588,Video Views,35-44,Teen Daughters,USD
2023-12-20,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,317.9,21235,493,11051,9281,8118,5546,3718,Conversions,13-17,Moms & Daughters,USD
2023-08-11,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,593.95,26241,443,12133,9247,7765,5765,5364,Conversions,25-34,Moms & Daughters,USD
2023-11-29,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,249.58,16190,271,7904,5778,4341,3301,2694,Video Views,25-34,Moms & Daughters,USD
2024-05-08,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,482.18,29865,974,15453,12972,8858,7736,5561,Video Views,35-44,Suburban Moms,USD
2023-11-02,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,412.94,25411,942,8458,5773,3758,2746,2062,Traffic,25-34,Moms & Daughters,USD
2023-09-02,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,894.74,52318,1941,23336,14578,12552,9404,7305,Traffic,25-34,Teen Daughters,USD
2023-02-07,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,252.36,17453,286,8312,7363,4484,3380,2651,Conversions,25-34,Teen Daughters,USD
2023-12-16,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,184.58,11002,213,4151,2496,2129,1450,1025,Conversions,13-17,Suburban Moms,USD
2023-12-14,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,652.83,27962,576,12732,8322,6223,3963,2866,Conversions,13-17,Moms & Daughters,USD
2023-07-09,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,74.77,4042,107,2149,1912,1382,1006,899,Conversions,25-34,Moms & Daughters,USD
2023-02-04,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,227.89,9696,133,3053,2392,1563,1342,1220,Traffic,25-34,Moms & Daughters,USD
2023-11-12,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,163.73,8411,162,3691,2791,2436,1680,1040,Traffic,25-34,Teen Daughters,USD
2023-03-14,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,119.98,6885,199,3177,2724,1726,1344,1044,Video Views,13-17,Moms & Daughters,USD
2023-04-21,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,124.18,7337,141,2533,1853,1148,765,717,Video Views,25-34,Suburban Moms,USD
2023-03-09,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,218.9,14784,557,5531,4883,3415,2965,1875,Conversions,35-44,Suburban Moms,USD
2023-05-09,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,305.85,16453,199,7966,6786,5231,4075,3405,Traffic,13-17,Moms & Daughters,USD
2024-05-28,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,296.89,19337,293,8453,6731,5755,4701,3850,Traffic,25-34,Moms & Daughters,USD
2023-03-18,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,186.15,12249,456,5672,4593,3597,3033,1929,Conversions,35-44,Teen Daughters,USD
2023-07-09,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,109.92,5718,128,1726,1469,1236,952,696,Video Views,35-44,Suburban Moms,USD
2024-02-01,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,484.38,20896,533,11025,9523,5948,4779,4218,Conversions,25-34,Teen Daughters,USD
2023-01-08,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,170.72,8183,166,4090,3551,2763,2280,1620,Video Views,13-17,Suburban Moms,USD
2023-02-19,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,52.7,3223,84,1787,1103,860,651,399,Traffic,18-24,Moms & Daughters,USD
2024-06-09,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,485.37,22196,564,12257,10701,8689,6963,5711,Video Views,18-24,Suburban Moms,USD
2024-02-09,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,113.92,7640,203,4419,3655,2468,1903,1195,Video Views,18-24,Teen Daughters,USD
2023-12-12,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,171.21,8214,92,3369,2098,1869,1200,1133,Traffic,25-34,Teen Daughters,USD
2023-09-03,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,939.23,49434,1168,25852,18941,13022,10979,8181,Video Views,13-17,Suburban Moms,USD
2024-01-29,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,608.6,31824,1104,13027,11319,7440,5767,5315,Traffic,25-34,Suburban Moms,USD
2023-02-25,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,205.99,9871,192,4984,3703,3158,1977,1675,Conversions,25-34,Teen Daughters,USD
2023-01-08,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,197.07,12515,322,4748,3970,2760,1858,1226,Traffic,35-44,Suburban Moms,USD
2023-11-13,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,193.51,8278,285,4541,3024,2142,1871,1539,Traffic,18-24,Teen Daughters,USD
2024-06-06,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,433.16,21952,453,10805,7795,4957,4398,3242,Conversions,25-34,Moms & Daughters,USD
2024-06-02,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,188.26,12535,176,5316,3336,2023,1677,1054,Video Views,18-24,Teen Daughters,USD
2024-06-25,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,295.97,16769,324,7991,5457,4485,2923,2032,Video Views,18-24,Teen Daughters,USD
2023-02-12,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,463.08,28646,322,12464,8779,6770,4931,3443,Video Views,18-24,Teen Daughters,USD
2023-10-25,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,21.55,877,27,307,196,135,100,77,Video Views,25-34,Moms & Daughters,USD
2023-10-18,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,233.96,14761,436,5258,3688,2308,1450,1368,Conversions,18-24,Suburban Moms,USD
2024-03-29,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,245.14,15168,455,7926,6950,5365,3861,2990,Traffic,13-17,Suburban Moms,USD
2024-04-16,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,170.37,9485,364,4202,2693,1912,1458,973,Video Views,18-24,Moms & Daughters,USD
2024-04-09,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,259.75,12560,228,5120,3628,3064,2327,2163,Traffic,13-17,Moms & Daughters,USD
2024-04-12,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,399.02,18808,516,7415,5433,4407,2973,1861,Video Views,13-17,Teen Daughters,USD
2023-10-04,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,156.35,9090,325,4216,2920,2483,1823,1465,Video Views,35-44,Moms & Daughters,USD
2024-05-16,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,216.48,13705,476,5899,4345,2887,2238,1408,Conversions,25-34,Suburban Moms,USD
2024-04-13,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,378.3,26384,270,8379,6694,5291,4035,2693,Video Views,25-34,Teen Daughters,USD
2023-03-08,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,338.46,18770,370,7076,5470,3822,3274,2434,Conversions,18-24,Moms & Daughters,USD
2023-02-28,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,305.43,19150,484,8213,5136,3266,2519,2052,Video Views,25-34,Teen Daughters,USD
2023-11-21,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,1157.11,78064,2093,28276,23505,17669,14916,10101,Video Views,35-44,Moms & Daughters,USD
2023-12-21,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,261.2,13244,258,5101,4500,3926,3459,2355,Conversions,18-24,Teen Daughters,USD
2023-12-15,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,398.89,24486,696,8409,5126,4206,2964,1879,Video Views,18-24,Suburban Moms,USD
2023-01-01,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,208.08,14052,279,5159,3484,2806,2294,1550,Video Views,18-24,Teen Daughters,USD
2023-07-23,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,252.5,10814,247,4049,3472,2357,1908,1602,Video Views,35-44,Suburban Moms,USD
2024-01-15,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,276.19,11964,259,4984,3181,2846,2550,2220,Traffic,18-24,Suburban Moms,USD
2023-07-28,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,618.16,36053,809,14424,10980,7585,5058,3991,Traffic,18-24,Teen Daughters,USD
2024-03-03,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,442.8,19763,655,6906,4236,3627,3192,3017,Traffic,35-44,Moms & Daughters,USD
2024-04-20,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,223.33,14427,324,7755,4989,3066,2205,1532,Traffic,25-34,Suburban Moms,USD
2023-06-27,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,213.75,9636,230,3079,1985,1514,1224,888,Video Views,25-34,Suburban Moms,USD
2023-06-16,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,362.29,17442,480,9208,5824,3589,3104,2004,Traffic,25-34,Teen Daughters,USD
2024-04-21,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,279.28,16543,629,5977,3771,3392,2918,1793,Video Views,35-44,Moms & Daughters,USD
2023-12-11,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,222.96,11154,254,3878,3034,1958,1576,1256,Traffic,18-24,Teen Daughters,USD
2023-09-14,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,331.23,13428,428,4445,3181,2770,1775,1267,Video Views,13-17,Suburban Moms,USD
2023-11-25,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,199.46,10371,106,5645,3766,3225,2181,1503,Traffic,35-44,Moms & Daughters,USD
2023-11-15,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,653.78,32969,936,11345,9139,6285,5548,3473,Video Views,35-44,Teen Daughters,USD
2023-04-25,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,184.27,12082,242,5497,4247,3204,2218,1634,Traffic,18-24,Moms & Daughters,USD
2024-03-05,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,316.79,16800,508,9374,7303,6503,5840,4553,Conversions,18-24,Teen Daughters,USD
2024-05-15,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,174.92,8864,240,4108,2633,2322,1791,1535,Conversions,18-24,Moms & Daughters,USD
2024-03-23,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,637.12,39540,989,22173,16644,13756,10729,9371,Conversions,18-24,Moms & Daughters,USD
2024-03-06,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,241.32,14814,499,4672,3845,3167,2382,1930,Conversions,25-34,Suburban Moms,USD
2024-02-24,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,119.77,5575,190,3344,2147,1726,1467,1352,Traffic,25-34,Teen Daughters,USD
2023-03-18,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,177.97,12213,325,4229,2808,2026,1437,982,Video Views,18-24,Suburban Moms,USD
2023-08-06,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,168.08,6790,224,2371,2055,1518,989,876,Conversions,35-44,Moms & Daughters,USD
2023-02-08,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,215.15,13333,362,6738,5301,4469,3880,2937,Traffic,35-44,Suburban Moms,USD
2023-09-09,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,397.93,24861,385,9836,6712,5903,5095,3865,Conversions,18-24,Moms & Daughters,USD
2023-09-07,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,589.7,31044,747,18138,12673,11170,9629,8355,Conversions,13-17,Moms & Daughters,USD
2023-10-04,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,355.66,19491,388,8662,7000,5613,4622,3776,Traffic,18-24,Teen Daughters,USD
2023-02-26,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,52.36,3409,130,1587,1338,1021,622,581,Video Views,18-24,Teen Daughters,USD
2023-05-13,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,286.33,13412,278,7457,5315,3570,2980,2771,Conversions,13-17,Suburban Moms,USD
2023-07-04,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,171.31,8897,321,4437,3363,2424,1505,1368,Traffic,35-44,Teen Daughters,USD
2024-01-30,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,535.46,35030,921,13529,10402,6979,4589,3566,Traffic,35-44,Suburban Moms,USD
2023-11-25,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,1544.08,90127,2102,39941,33280,27178,19684,13285,Traffic,35-44,Teen Daughters,USD
2024-05-16,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,107.66,4574,130,2397,1589,1038,634,484,Conversions,18-24,Moms & Daughters,USD
2023-12-14,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,301.52,17185,596,7793,5789,3842,2726,2131,Traffic,13-17,Moms & Daughters,USD
2023-03-19,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,104.38,4941,157,2008,1358,1175,717,614,Video Views,25-34,Moms & Daughters,USD
2024-03-16,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,276.35,11119,254,6574,4135,3333,2532,2272,Traffic,13-17,Moms & Daughters,USD
2024-02-05,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,328.03,22519,787,9540,7980,5807,4058,2642,Traffic,25-34,Suburban Moms,USD
2023-03-06,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,345.97,15665,164,8174,7096,4653,2839,1945,Traffic,13-17,Suburban Moms,USD
2023-06-30,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,174.71,9507,376,5120,3633,2490,2020,1308,Video Views,25-34,Moms & Daughters,USD
2023-10-27,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,327.32,19585,416,6630,4413,3229,2178,1546,Traffic,25-34,Teen Daughters,USD
2024-03-19,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,411.72,22234,675,10487,8579,6277,4501,2791,Video Views,18-24,Teen Daughters,USD
2023-09-14,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,1291.35,67317,2511,21414,13885,12084,7900,5221,Traffic,13-17,Suburban Moms,USD
2023-06-07,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,224.95,10619,402,5208,3914,3063,2680,1929,Traffic,13-17,Suburban Moms,USD
2023-10-02,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,32.27,2178,65,1056,660,499,382,313,Conversions,18-24,Moms & Daughters,USD
2023-11-15,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,177.97,12220,246,5595,4959,3283,2149,1451,Video Views,25-34,Teen Daughters,USD
2023-10-03,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,220.06,12172,416,5233,3937,3368,3030,2659,Traffic,18-24,Moms & Daughters,USD
2023-07-16,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,774.24,44555,1060,13565,9555,5973,3976,2480,Traffic,35-44,Moms & Daughters,USD
2024-01-11,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,370.19,18158,720,9057,6400,4965,3517,2744,Conversions,35-44,Suburban Moms,USD
2024-04-09,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,483.17,26467,721,10188,6794,4366,3298,2182,Traffic,35-44,Teen Daughters,USD
2023-02-04,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,469.13,32060,358,14670,10217,7032,4386,3677,Video Views,18-24,Teen Daughters,USD
2023-06-13,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,87.93,5788,154,3300,2648,1916,1595,1125,Video Views,25-34,Moms & Daughters,USD
2023-12-01,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,888.51,59375,1563,19498,13001,8079,5935,3600,Conversions,35-44,Moms & Daughters,USD
2023-05-03,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,272.57,11507,451,4909,3788,2843,2335,1929,Video Views,18-24,Suburban Moms,USD
2024-02-04,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,160.35,6424,138,2947,2007,1508,1301,1058,Conversions,13-17,Suburban Moms,USD
2023-02-05,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,362.96,23041,633,12846,11366,9756,8500,5906,Conversions,35-44,Teen Daughters,USD
2023-07-07,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,172.94,8348,282,2625,2219,1454,1005,855,Conversions,25-34,Teen Daughters,USD
2024-01-22,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,246.44,10327,198,4212,3163,2014,1532,1060,Video Views,25-34,Teen Daughters,USD
2024-01-09,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,288.7,19943,752,6859,5642,4914,4218,3843,Conversions,18-24,Moms & Daughters,USD
2024-04-25,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,125.42,7313,116,4069,3225,2009,1396,902,Traffic,13-17,Suburban Moms,USD
2024-05-04,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,344.75,23587,865,10693,9093,7963,5091,3524,Video Views,18-24,Teen Daughters,USD
2023-10-17,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,316.52,19025,491,8149,5657,3676,2300,2069,Conversions,35-44,Teen Daughters,USD
2024-05-19,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,797.34,33340,753,11467,9122,7312,6174,5547,Traffic,18-24,Teen Daughters,USD
2023-07-31,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,462.44,29350,610,13594,11478,8571,7037,5265,Video Views,13-17,Teen Daughters,USD
2023-02-22,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,194.64,10112,237,3142,2443,2163,1807,1628,Video Views,18-24,Teen Daughters,USD
2023-09-28,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,342.86,20319,659,8991,7346,6547,4284,2648,Conversions,35-44,Suburban Moms,USD
2023-04-04,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,357.15,14689,282,8715,5693,3728,2898,2081,Traffic,35-44,Suburban Moms,USD
2023-06-19,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,132.72,7885,125,4274,2910,2096,1581,1286,Video Views,25-34,Moms & Daughters,USD
2023-01-11,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,39.61,2623,84,1500,1181,946,729,561,Conversions,25-34,Teen Daughters,USD
2023-07-20,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,291.5,15665,321,7054,5791,4929,3104,1932,Video Views,25-34,Teen Daughters,USD
